id,block,trial,trcond,coh,dir,error,RT,MT,outcome,SoA
10,11,28,2,2,-1,0,516,98,75,
10,11,29,1,1,1,0,472,157,75,
10,11,30,1,1,-1,1,544,158,100,
10,12,1,3,2,1,0,497,163,25,
10,12,2,1,1,-1,99,, , ,
10,12,3,3,2,-1,0,452,130,50,
10,12,4,2,2,1,0,439,183,50,
10,12,5,3,2,-1,0,460,128,25,17.3
10,12,6,3,2,1,0,511,193,50,
10,12,7,1,1,1,0,525,204,50,
10,12,8,2,2,-1,0,454,106,75,
10,12,9,1,1,-1,1,578,186,50,
10,12,10,1,1,1,0,441,475,100,91.5
10,12,11,1,1,-1,0,602,112,100,
10,12,12,3,2,-1,0,469,200,25,6.2
10,12,13,1,1,-1,99,, , ,
10,12,14,1,1,-1,0,557,112,75,
10,12,15,1,1,-1,99,, , ,
10,12,16,3,2,1,99,, , ,
10,12,17,1,1,1,0,588,146,50,
10,12,18,2,2,-1,0,446,116,50,33
10,12,19,1,1,-1,1,592,160,25,7.8
10,12,20,1,1,-1,0,565,99,75,
10,12,21,1,1,-1,0,523,116,50,
10,12,22,1,1,-1,1,541,199,75,
10,12,23,1,1,1,99,, , ,
10,12,24,1,1,1,1,592,96,25,
10,12,25,1,1,1,99,, , ,
10,12,26,3,2,1,0,530,122,75,92.8
10,12,27,1,1,-1,1,494,175,50,
10,12,28,1,1,-1,99,, , ,
10,12,29,1,1,-1,0,568,95,75,51.7
10,12,30,1,1,-1,0,586,173,50,
10,13,1,1,1,1,0,532,755,50,47
10,13,2,3,2,1,0,456,121,100,80.7
10,13,3,3,2,1,0,444,149,75,
10,13,4,1,1,-1,1,464,162,100,
10,13,5,3,2,-1,0,495,442,100,
10,13,6,1,1,-1,1,500,375,50,56.7
10,13,7,3,2,1,0,506,164,25,
10,13,8,1,1,-1,1,461,167,100,
10,13,9,3,2,1,0,491,199,25,
10,13,10,1,1,-1,1,470,188,25,
10,13,11,1,1,1,0,513,200,75,66.2
10,13,12,1,1,-1,99,, , ,
10,13,13,3,2,-1,0,486,137,25,
10,13,14,1,1,-1,0,605,98,100,99
10,13,15,1,1,-1,0,600,460,50,64.5
10,13,16,2,2,-1,0,545,115,25,
10,13,17,1,1,1,1,513,91,75,
10,13,18,1,1,-1,0,435,137,25,
10,13,19,1,1,-1,0,458,114,75,
10,13,20,1,1,-1,0,587,104,50,
10,13,21,1,1,1,1,477,119,50,
10,13,22,1,1,1,99,, , ,
10,13,23,3,2,-1,0,480,110,25,
10,13,24,1,1,-1,0,458,97,25,
10,13,25,1,1,-1,0,430,112,75,77.5
10,13,26,3,2,-1,0,531,324,100,
10,13,27,3,2,-1,0,474,139,75,90.5
10,13,28,1,1,1,0,553,213,25,
10,13,29,1,1,1,1,604,91,100,
10,13,30,3,2,-1,0,466,142,100,
12,1,1,3,2,1,0,956,156,75,
12,1,2,3,2,1,1,692,115,50,
12,1,3,1,1,-1,1,629,145,75,20.7
12,1,4,2,2,-1,0,668,96,50,
12,1,5,1,1,-1,1,528,146,100,
12,1,6,1,1,1,0,823,717,100,
12,1,7,3,2,1,0,707,142,100,
12,1,8,1,1,-1,1,590,130,100,
12,1,9,1,1,1,0,596,139,25,16.2
12,1,10,1,1,-1,1,547,134,75,
12,1,11,1,1,1,0,538,151,75,
12,1,12,1,1,1,1,658,143,50,
12,1,13,1,1,-1,1,687,120,50,
12,1,14,2,2,1,0,487,167,50,45
12,1,15,1,1,-1,1,604,130,25,10.8
12,1,16,3,2,1,0,476,156,100,93.2
12,1,17,1,1,-1,1,812,122,25,
12,1,18,1,1,1,0,603,104,75,
12,1,19,3,2,1,0,457,175,25,
12,1,20,1,1,1,0,566,139,75,20.2
12,1,21,1,1,-1,1,580,519,100,
12,1,22,1,1,1,0,649,148,100,
12,1,23,3,2,1,0,843,141,50,22.5
12,1,24,1,1,-1,1,702,1351,25,29.8
12,1,25,1,1,-1,1,852,106,75,
12,1,26,1,1,-1,1,675,115,100,
12,1,27,1,1,-1,1,776,143,25,47
12,1,28,1,1,1,99,, , ,
12,1,29,2,2,1,0,813,169,25,
12,1,30,1,1,-1,1,620,136,100,76
12,2,1,1,1,-1,1,879,174,100,87.2
12,2,2,2,2,-1,0,544,112,100,
12,2,3,1,1,-1,1,794,672,50,41
12,2,4,1,1,1,99,, , ,
12,2,5,1,1,-1,1,709,113,75,
12,2,6,1,1,1,0,520,131,25,
12,2,7,1,1,1,0,499,78,25,
12,2,8,1,1,1,0,594,112,50,39.3
12,2,9,1,1,1,0,598,516,25,23.3
12,2,10,1,1,-1,1,510,98,50,
12,2,11,1,1,1,0,787,129,50,
12,2,12,1,1,1,0,737,133,25,45.5
12,2,13,3,2,-1,0,826,74,25,
12,2,14,1,1,1,0,459,66,100,
12,2,15,3,2,-1,0,549,93,100,
12,2,16,3,2,-1,0,704,75,100,
12,2,17,1,1,-1,0,762,72,100,0.2
12,2,18,2,2,-1,0,686,90,25,23.8
12,2,19,1,1,-1,0,770,96,75,64
12,2,20,1,1,-1,0,605,71,25,
12,2,21,1,1,-1,0,773,434,50,41
12,2,22,1,1,-1,0,589,115,75,58.5
12,2,23,1,1,1,0,867,236,50,61
12,2,24,1,1,-1,0,867,90,25,86.8
12,2,25,3,2,-1,0,642,111,75,
12,2,26,1,1,-1,0,710,82,50,
12,2,27,1,1,-1,0,662,67,100,
12,2,28,1,1,1,0,756,180,50,
12,2,29,3,2,1,0,577,174,25,
12,2,30,1,1,1,0,615,166,50,52.3
12,3,1,1,1,1,0,567,142,75,
12,3,2,1,1,1,0,519,138,25,
12,3,3,3,2,1,0,463,161,25,
12,3,4,1,1,-1,1,587,117,100,
12,3,5,3,2,1,0,704,143,50,
12,3,6,1,1,1,99,, , ,
12,3,7,1,1,-1,99,, , ,
12,3,8,1,1,1,0,682,91,50,
12,3,10,3,2,1,0,836,629,100,17.2
12,3,11,3,2,1,0,711,66,100,
12,3,12,1,1,1,0,603,245,25,
12,3,13,1,1,-1,1,695,59,50,64.2
12,3,14,1,1,-1,1,760,120,25,
12,3,15,1,1,-1,1,504,74,75,
12,3,16,1,1,-1,1,582,138,75,
12,3,17,1,1,-1,1,639,69,50,
12,3,18,1,1,-1,1,849,113,75,
12,3,19,3,2,-1,0,687,95,25,
12,3,20,1,1,1,0,846,120,50,
12,3,21,1,1,1,0,632,126,100,99.3
12,3,22,1,1,-1,1,604,116,75,
12,3,23,1,1,-1,99,, , ,
12,3,24,1,1,1,0,750,100,75,77.2
12,3,25,1,1,-1,1,703,126,25,
12,3,26,2,2,-1,0,600,120,50,
12,3,27,2,2,-1,0,522,144,25,
12,3,28,3,2,-1,0,747,79,100,94.8
12,3,29,1,1,1,0,492,74,75,
12,3,30,3,2,-1,0,913,274,50,6.7
12,4,1,2,2,1,0,681,77,50,
12,4,2,2,2,1,0,775,60,75,63.3
12,4,3,1,1,-1,1,588,143,50,41.3
12,4,4,1,1,-1,99,, , ,
12,4,5,3,2,-1,0,711,89,50,
12,4,6,1,1,1,0,479,61,100,
12,4,7,3,2,-1,0,639,76,50,
12,4,8,3,2,1,0,749,75,100,
12,4,9,1,1,1,0,618,138,50,44
12,4,10,1,1,1,0,517,82,75,
12,4,11,1,1,1,99,, , ,
12,4,12,1,1,-1,1,537,88,50,
12,4,13,1,1,1,0,508,102,100,93
12,4,14,1,1,1,0,657,69,100,
12,4,15,1,1,-1,1,618,75,75,
12,4,16,3,2,-1,0,749,79,50,37.7
12,4,17,1,1,-1,0,574,706,50,40.3
12,4,18,1,1,-1,1,790,129,75,
12,4,19,2,2,1,0,593,661,75,
12,4,20,3,2,-1,0,606,522,50,69.7
12,4,21,1,1,-1,1,756,125,100,
12,4,22,1,1,-1,0,692,74,50,68
12,4,23,3,2,-1,0,585,100,100,
12,4,24,1,1,1,0,530,79,25,9.2
12,4,25,1,1,-1,1,555,642,25,
12,4,26,3,2,1,0,895,83,25,4.7
12,4,27,3,2,1,0,645,173,100,
12,4,28,1,1,-1,1,677,87,50,
12,4,29,1,1,-1,1,545,70,50,
12,4,30,1,1,1,0,632,59,75,
12,5,1,1,1,1,0,826,78,25,
12,5,2,1,1,-1,1,560,73,50,53.7
12,5,3,1,1,1,0,673,151,100,93.5
12,5,4,3,2,-1,0,639,90,75,
12,5,5,1,1,1,0,530,153,100,
12,5,6,1,1,1,0,590,61,75,
12,5,7,1,1,1,99,, , ,
12,5,8,1,1,-1,1,721,143,25,14.8
12,5,9,1,1,-1,1,628,70,25,35.7
12,5,10,1,1,1,0,593,88,75,
12,5,11,2,2,1,0,746,70,50,
12,5,12,1,1,1,99,, , ,
12,5,13,3,2,1,0,589,82,100,97
12,5,14,1,1,1,0,557,79,50,
12,5,15,2,2,1,0,512,440,25,23.5
12,5,16,1,1,1,0,707,151,25,
12,5,17,1,1,1,0,749,130,50,53
12,5,18,1,1,-1,1,752,145,50,57.2
12,5,19,3,2,1,0,576,79,25,
12,5,20,1,1,1,0,609,131,100,
12,5,21,1,1,-1,1,567,133,75,
12,5,22,1,1,1,0,516,80,100,74.5
12,5,23,1,1,1,0,428,158,25,15.3
12,5,24,3,2,1,0,538,150,25,3.3
12,5,25,3,2,1,0,793,144,100,
12,5,26,1,1,-1,1,746,62,25,
12,5,27,1,1,1,0,842,82,100,
12,5,28,2,2,1,0,676,580,75,
12,5,29,3,2,1,1,843,86,50,
12,5,30,1,1,-1,1,739,56,75,48.2
12,6,1,1,1,1,0,603,86,25,
12,6,2,3,2,-1,0,553,84,100,
12,6,3,3,2,1,0,556,84,75,
12,6,4,1,1,1,0,599,538,50,63.5
12,6,5,1,1,1,0,487,144,50,
12,6,6,1,1,-1,1,594,554,50,
12,6,7,3,2,-1,99,, , ,
12,6,8,1,1,1,0,711,127,25,
12,6,9,1,1,1,0,491,138,100,
12,6,10,1,1,1,99,, , ,
12,6,11,1,1,1,0,594,89,50,
12,6,12,2,2,1,99,, , ,
12,6,13,1,1,1,0,542,100,75,56.3
12,6,14,1,1,1,0,425,128,25,
12,6,15,1,1,-1,1,409,88,25,
12,6,16,1,1,1,0,575,91,25,
12,6,17,1,1,1,0,575,67,75,66
12,6,18,1,1,-1,1,738,83,25,
12,6,19,1,1,1,0,721,66,100,78.8
12,6,20,1,1,1,0,448,133,50,
12,6,21,3,2,1,0,711,98,75,7.7
12,6,22,1,1,1,99,, , ,
12,6,23,1,1,1,0,583,164,50,
12,6,24,1,1,-1,1,456,113,100,95.8
12,6,25,3,2,1,0,494,96,100,
12,6,26,1,1,1,0,656,150,25,
12,6,27,1,1,1,0,554,132,50,73
12,6,28,1,1,-1,1,558,118,25,
12,6,29,3,2,1,0,665,472,100,
12,6,30,1,1,-1,99,, , ,
12,7,1,3,2,1,0,487,152,75,
12,7,2,1,1,-1,1,443,551,75,
12,7,3,2,2,1,0,461,233,100,83.3
12,7,4,2,2,-1,99,, , ,
12,7,5,3,2,1,0,526,154,25,11.2
12,7,6,1,1,1,0,547,71,50,
12,7,7,2,2,-1,0,653,358,100,
12,7,8,1,1,1,0,400,76,50,
12,7,9,1,1,-1,1,460,112,100,88.2
12,7,10,3,2,1,1,520,843,50,4.5
12,7,11,1,1,-1,1,596,437,50,41.2
12,7,12,1,1,-1,1,474,151,25,
12,7,13,1,1,1,0,456,98,100,76.8
12,7,14,1,1,-1,0,614,106,75,
12,7,15,1,1,-1,1,416,141,100,80.5
12,7,16,1,1,-1,0,702,114,50,
12,7,17,3,2,-1,0,610,105,50,
12,7,18,2,2,-1,0,502,94,75,
12,7,19,1,1,-1,1,473,211,50,62.7
12,7,20,1,1,1,0,500,156,100,81
12,7,21,1,1,-1,1,468,85,100,
12,7,22,1,1,-1,1,456,78,50,
12,7,23,2,2,1,0,390,142,100,99.5
12,7,24,1,1,1,0,550,154,100,
12,7,25,1,1,1,0,516,83,25,
12,7,26,1,1,-1,99,, , ,
12,7,27,3,2,-1,0,569,578,100,0.5
12,7,28,1,1,-1,0,544,104,50,
12,7,29,1,1,-1,1,502,171,50,
12,7,30,1,1,-1,1,703,97,100,
12,8,1,1,1,1,0,508,136,75,57.5
12,8,2,1,1,-1,1,666,71,25,
12,8,3,1,1,1,0,482,163,100,
12,8,4,3,2,-1,0,735,695,25,
12,8,5,1,1,1,0,437,150,25,
12,8,6,1,1,-1,1,539,156,100,
12,8,7,1,1,-1,1,579,78,100,
12,8,8,2,2,-1,0,517,101,75,
12,8,9,3,2,-1,0,482,73,50,
12,8,10,1,1,-1,1,498,104,25,
12,8,11,1,1,-1,1,604,156,75,
12,8,12,1,1,-1,0,467,101,75,
12,8,13,1,1,-1,1,398,90,25,
12,8,14,3,2,1,0,566,496,50,
12,8,15,1,1,-1,1,483,152,50,34.2
12,8,16,2,2,-1,0,691,171,25,
12,8,17,1,1,1,0,533,665,25,
12,8,19,1,1,-1,99,, , ,
12,8,20,1,1,1,0,622,282,75,66.8
12,8,21,2,2,-1,0,552,96,75,85.2
12,8,22,2,2,-1,0,674,206,50,
12,8,23,1,1,1,0,522,77,25,23
12,8,24,1,1,1,1,667,206,75,
12,8,25,3,2,1,0,665,837,50,40.2
12,8,26,1,1,1,0,674,1154,50,29.3
12,8,27,3,2,-1,0,523,169,100,
12,8,28,3,2,1,99,, , ,
12,8,29,3,2,1,0,691,466,50,21.2
12,8,30,3,2,-1,0,447,215,25,
12,9,1,1,1,-1,1,402,145,100,77.7
12,9,2,1,1,1,0,476,231,75,58.2
12,9,3,1,1,1,0,395,103,75,
12,9,4,1,1,-1,1,416,104,25,
12,9,5,1,1,1,0,446,162,25,
12,9,6,1,1,-1,0,577,210,75,74.2
12,9,7,1,1,-1,1,542,172,25,28.5
12,9,8,1,1,-1,99,, , ,
12,9,9,3,2,1,0,685,543,25,21.7
12,9,10,1,1,1,0,432,308,100,
12,9,11,1,1,-1,1,639,154,100,
12,9,12,2,2,1,0,503,646,75,
12,9,13,1,1,-1,1,523,614,75,
12,9,14,3,2,-1,0,579,804,25,12.3
12,9,15,3,2,-1,0,549,430,25,12
12,9,16,1,1,-1,0,596,345,50,
12,9,17,1,1,-1,0,438,850,75,87.7
12,9,18,3,2,-1,0,470,1078,75,2.3
12,9,19,3,2,1,0,664,528,50,2.5
12,9,20,3,2,1,0,560,330,75,
12,9,21,3,2,1,0,412,536,75,
12,9,22,1,1,-1,0,464,505,25,
12,9,23,3,2,-1,0,438,194,25,
12,9,24,3,2,1,0,407,782,75,12.8
12,9,25,2,2,-1,0,482,401,50,45.3
12,9,26,1,1,1,0,607,860,50,35.3
12,9,27,1,1,-1,0,508,626,75,59.5
12,9,28,1,1,1,0,400,146,100,
12,9,29,1,1,-1,0,570,1126,50,58.3
12,9,30,1,1,1,99,, , ,
12,10,1,1,1,-1,0,546,1166,50,30.3
12,10,2,1,1,1,0,620,195,50,
12,10,3,1,1,1,0,661,121,100,
12,10,4,1,1,-1,0,582,759,50,72.2
12,10,5,1,1,1,99,486,2998,75,
12,10,6,2,2,1,0,625,275,25,29.7
12,10,7,1,1,-1,0,506,412,25,26.3
12,10,8,1,1,-1,1,648,891,50,34.2
12,10,9,2,2,1,0,452,171,100,66.3
12,10,10,1,1,-1,1,399,620,75,
12,10,11,1,1,1,0,476,607,50,57.5
12,10,12,1,1,-1,1,539,366,25,
12,10,13,1,1,-1,0,589,772,100,
12,10,14,1,1,-1,0,638,707,50,39.8
12,10,15,1,1,1,0,464,248,75,
12,10,16,2,2,-1,0,547,253,25,
12,10,17,3,2,-1,0,465,830,50,60.3
12,10,18,1,1,-1,0,681,286,25,
12,10,19,3,2,-1,0,507,194,50,41.7
12,10,20,1,1,-1,1,644,148,50,66.7
12,10,21,2,2,-1,0,709,127,25,
12,10,22,1,1,1,0,499,91,50,
12,10,23,3,2,1,0,459,78,75,
12,10,24,2,2,-1,99,, , ,
12,10,25,1,1,-1,0,553,110,75,22
12,10,26,1,1,-1,1,419,95,25,36.5
12,10,27,3,2,-1,99,, , ,
12,10,28,2,2,1,0,477,363,25,
12,10,29,1,1,-1,1,394,117,50,
12,10,30,1,1,1,0,355,926,50,
12,11,1,1,1,-1,1,427,81,75,66.7
12,11,2,1,1,-1,1,410,91,100,56.8
12,11,3,1,1,-1,0,629,101,50,
12,11,4,1,1,1,0,447,332,25,
12,11,5,1,1,1,0,579,114,50,
12,11,6,1,1,1,0,523,335,50,66.5
12,11,7,1,1,-1,0,609,96,25,
12,11,8,1,1,1,0,402,94,100,
12,11,9,1,1,1,0,531,184,25,
12,11,10,1,1,1,0,578,562,50,31.7
12,11,11,1,1,1,1,465,685,100,
12,11,12,1,1,-1,1,462,199,50,
12,11,13,3,2,-1,0,462,712,50,
12,11,14,1,1,1,0,507,561,100,
12,11,15,1,1,1,0,525,861,100,
12,11,16,1,1,-1,1,542,176,100,
12,11,17,3,2,1,0,394,99,100,87.7
12,11,18,1,1,1,0,554,389,50,75.5
12,11,19,1,1,1,0,547,192,25,72.7
12,11,20,1,1,1,1,495,1117,25,
12,11,21,1,1,1,0,556,189,100,49
12,11,22,1,1,1,0,429,85,100,67
12,11,23,3,2,1,99,, , ,
12,11,24,1,1,-1,0,523,250,100,
12,11,25,2,2,-1,0,471,124,25,
12,11,26,1,1,-1,1,495,527,50,
12,11,27,1,1,1,0,492,187,50,
12,11,28,1,1,1,0,541,99,100,
12,11,29,1,1,1,0,562,166,50,
12,11,30,3,2,-1,0,620,186,75,52.2
12,12,1,1,1,-1,1,479,79,75,77.5
12,12,2,1,1,1,0,513,94,100,99.8
12,12,3,3,2,-1,0,512,111,75,
12,12,4,1,1,-1,1,637,175,50,
12,12,5,1,1,-1,0,632,454,75,48
12,12,7,1,1,1,1,557,157,50,
12,12,8,1,1,-1,0,523,503,25,
12,12,9,2,2,-1,0,414,180,100,
12,12,10,1,1,-1,0,519,174,50,
12,12,11,2,2,-1,0,439,110,75,
12,12,12,1,1,-1,0,496,95,25,
12,12,13,1,1,-1,0,499,173,50,24.8
12,12,14,1,1,1,1,418,640,25,
12,12,15,1,1,1,1,620,75,25,36.8
12,12,16,1,1,1,1,457,91,100,
12,12,17,3,2,1,0,713,297,75,
12,12,18,1,1,-1,0,542,98,25,6.5
12,12,19,1,1,1,1,531,187,50,
12,12,20,1,1,-1,1,602,108,50,
12,12,21,1,1,-1,0,591,116,25,15.5
12,12,22,2,2,1,0,470,162,75,78
12,12,23,1,1,-1,0,464,173,50,
12,12,24,3,2,-1,0,472,164,75,73
12,12,25,3,2,1,0,416,114,50,
12,12,26,1,1,1,0,510,144,50,
12,12,27,1,1,1,0,509,174,100,
12,12,28,1,1,1,99,, , ,
12,12,29,1,1,-1,0,633,81,25,
12,12,30,1,1,1,1,503,89,100,
13,1,1,3,2,1,0,812,161,50,
13,1,2,1,1,1,0,597,121,50,47.5
13,1,3,1,1,1,1,544,171,50,
13,1,4,1,1,1,0,662,522,100,82.8
13,1,5,3,2,-1,0,836,124,75,
13,1,6,1,1,-1,1,840,198,25,
13,1,7,3,2,1,0,512,99,25,
13,1,8,1,1,1,1,646,211,50,39.7
13,1,9,3,2,-1,0,502,77,75,
13,1,10,1,1,1,1,454,151,50,27
13,1,11,1,1,1,0,548,78,50,
13,1,12,1,1,1,0,667,110,100,
13,1,13,2,2,-1,0,408,84,100,
13,1,14,2,2,1,0,482,107,75,
13,1,15,1,1,1,0,411,61,100,
13,1,16,1,1,1,0,533,124,25,
13,1,17,1,1,1,0,554,143,50,
13,1,18,3,2,1,0,436,70,75,
13,1,19,1,1,1,0,519,68,25,
13,1,20,1,1,-1,0,690,449,75,
13,1,21,1,1,1,0,442,111,50,
13,1,22,1,1,1,0,637,141,75,
13,1,23,1,1,-1,1,462,68,25,20.7
13,1,24,1,1,1,0,502,129,50,
13,1,25,1,1,1,1,512,127,50,47.3
13,1,26,1,1,-1,0,390,157,100,83.3
13,1,28,3,2,1,0,461,82,100,95.3
13,1,29,3,2,1,0,685,775,75,
13,1,30,3,2,-1,0,429,289,50,17.5
13,2,1,1,1,-1,0,629,269,50,
13,2,2,1,1,1,0,565,98,25,
13,2,3,1,1,-1,1,586,57,75,64.8
13,2,4,2,2,1,0,573,70,75,
13,2,5,2,2,1,0,442,133,100,
13,2,6,1,1,1,0,414,62,25,
13,2,7,3,2,-1,0,468,136,100,
13,2,8,1,1,-1,1,447,150,100,
13,2,9,1,1,1,0,591,124,25,
13,2,10,3,2,-1,0,607,103,25,
13,2,11,3,2,-1,0,615,83,50,
13,2,12,2,2,1,0,549,218,25,
13,2,13,1,1,-1,0,724,129,25,27.2
13,2,14,3,2,1,0,468,74,50,53.7
13,2,15,1,1,1,0,497,64,100,
13,2,16,2,2,1,99,, , ,
13,2,17,1,1,-1,0,581,134,50,
13,2,18,1,1,-1,0,461,151,25,
13,2,19,1,1,-1,1,444,142,75,
13,2,20,1,1,1,0,487,103,50,
13,2,21,1,1,-1,1,613,356,75,
13,2,22,1,1,1,0,613,81,50,35.7
13,2,23,1,1,1,0,572,59,75,
13,2,24,1,1,1,1,661,442,100,
13,2,25,1,1,1,0,622,146,75,
13,2,26,1,1,-1,1,496,128,50,
13,2,27,1,1,-1,0,672,99,25,
13,2,28,1,1,-1,1,739,157,100,
13,2,29,1,1,-1,1,704,100,100,94.3
13,2,30,3,2,1,0,545,86,100,
13,3,1,1,1,-1,0,650,192,75,
13,3,2,1,1,-1,1,433,68,75,
13,3,3,1,1,-1,0,595,112,75,61.8
13,3,4,1,1,-1,0,439,111,75,
13,3,5,1,1,1,1,624,77,75,
13,3,6,1,1,1,0,673,185,100,90
13,3,7,1,1,1,0,744,123,50,
13,3,8,3,2,1,0,716,162,50,
13,3,9,1,1,-1,1,565,124,100,
13,3,10,1,1,-1,1,657,133,75,62.8
13,3,11,1,1,1,0,600,145,50,
13,3,12,1,1,-1,0,639,106,50,37.8
13,3,13,3,2,-1,0,613,93,25,
13,3,14,2,2,-1,0,440,150,100,
13,3,15,3,2,-1,0,463,66,100,
13,3,16,3,2,-1,0,516,89,100,
13,3,17,1,1,1,1,390,79,25,30.3
13,3,18,3,2,-1,0,465,1258,100,22.5
13,3,19,2,2,1,0,495,79,50,36
13,3,20,1,1,1,0,422,125,75,
13,3,21,3,2,1,0,758,98,50,
13,3,22,1,1,1,1,559,86,75,60.8
13,3,23,1,1,-1,1,610,143,25,17.7
13,3,24,3,2,1,0,594,93,25,
13,3,25,1,1,-1,1,646,74,100,
13,3,26,1,1,1,0,673,82,75,
13,3,27,3,2,1,0,489,64,50,
13,3,28,1,1,-1,1,595,58,25,
13,3,29,1,1,1,0,482,71,50,
13,3,30,1,1,1,0,460,444,50,66.7
13,4,1,1,1,-1,0,619,170,25,28.2
13,4,2,1,1,-1,1,585,57,50,
13,4,3,1,1,1,1,670,483,25,
13,4,4,2,2,-1,0,509,90,100,
13,4,5,1,1,1,1,567,149,25,
13,4,6,1,1,-1,0,479,180,25,26.7
13,4,7,3,2,-1,0,510,518,100,95.2
13,4,8,1,1,-1,0,432,148,100,
13,4,9,1,1,1,1,554,119,100,
13,4,10,2,2,-1,0,522,96,50,
13,4,11,1,1,1,1,621,259,75,
13,4,12,1,1,1,1,486,88,100,78.2
13,4,13,1,1,-1,0,655,403,100,
13,4,14,3,2,1,0,660,97,50,
13,4,15,1,1,1,0,477,111,25,
13,4,16,1,1,1,0,707,205,50,15.7
13,4,17,1,1,-1,1,483,93,100,
13,4,18,1,1,1,99,, , ,
13,4,19,2,2,-1,0,526,96,75,69.5
13,4,20,1,1,-1,0,630,197,50,
13,4,21,2,2,1,0,458,168,25,24.8
13,4,22,3,2,-1,0,406,92,75,90.5
13,4,23,1,1,-1,0,466,149,25,
13,4,24,3,2,1,0,427,83,25,
13,4,25,1,1,1,1,715,84,75,
13,4,26,1,1,1,0,553,83,50,
13,4,27,1,1,1,0,744,160,25,
13,4,28,1,1,1,1,449,294,25,7.8
13,4,29,2,2,1,0,467,89,25,10.2
13,4,30,1,1,-1,1,531,155,50,
13,5,1,1,1,1,0,483,526,50,66.2
13,5,2,1,1,1,0,582,143,100,
13,5,3,1,1,-1,1,509,137,75,74.2
13,5,4,3,2,-1,0,598,102,50,
13,5,5,1,1,1,0,687,75,100,
13,5,6,1,1,-1,0,443,147,50,55.5
13,5,7,3,2,-1,0,420,104,25,
13,5,8,1,1,1,0,755,309,50,
13,5,9,3,2,1,0,493,76,25,28.3
13,5,10,3,2,1,0,432,95,50,16.8
13,5,11,1,1,-1,1,444,169,100,
13,5,12,3,2,1,0,625,90,100,15.3
13,5,13,3,2,1,0,448,77,75,79.3
13,5,14,2,2,-1,0,554,97,50,
13,5,15,3,2,1,0,458,72,25,62
13,5,16,1,1,-1,0,688,166,75,
13,5,17,1,1,-1,0,558,87,75,
13,5,18,1,1,1,1,582,172,25,35.3
13,5,19,1,1,1,0,619,493,50,59
13,5,20,1,1,-1,99,, , ,
13,5,21,1,1,1,0,398,464,75,
13,5,22,3,2,1,0,418,516,25,
13,5,23,1,1,-1,1,510,73,100,
13,5,24,1,1,1,0,489,156,75,79.2
13,5,25,1,1,1,0,487,162,100,92.7
13,5,26,2,2,-1,0,474,104,50,31
13,5,27,1,1,1,0,560,161,75,65
13,5,28,1,1,1,0,464,62,100,
13,5,29,1,1,-1,0,588,169,100,
13,5,30,1,1,-1,1,487,352,100,
13,6,1,1,1,-1,99,, , ,
13,6,2,1,1,-1,0,682,115,50,
13,6,3,1,1,-1,0,530,83,75,68.5
13,6,4,1,1,1,0,682,231,50,47.2
13,6,5,1,1,-1,0,528,348,50,31.3
13,6,6,1,1,1,0,575,193,100,93.5
13,6,7,2,2,-1,0,460,90,50,23
13,6,8,1,1,1,1,557,129,75,80.2
13,6,9,1,1,1,0,554,154,75,
13,6,10,1,1,1,1,399,174,50,
13,6,11,3,2,1,0,433,82,50,
13,6,12,1,1,1,0,592,195,100,91.2
13,6,13,3,2,-1,0,704,344,75,
13,6,14,3,2,1,0,671,106,75,
13,6,15,3,2,-1,0,657,1350,75,13.7
13,6,16,1,1,1,0,694,130,50,
13,6,17,3,2,1,0,474,72,100,
13,6,18,1,1,-1,0,581,201,100,72.3
13,6,19,3,2,1,0,597,97,25,28.3
13,6,20,1,1,-1,1,535,161,25,
13,6,21,1,1,1,1,546,197,100,
13,6,22,1,1,1,0,518,64,100,85.2
13,6,23,1,1,1,0,455,74,75,
13,6,24,2,2,1,0,462,89,50,44.3
13,6,25,1,1,-1,0,529,161,50,
13,6,26,1,1,1,0,509,84,75,54.7
13,6,27,1,1,1,0,608,96,50,
13,6,28,2,2,-1,0,664,98,100,90.7
13,6,29,3,2,1,0,511,99,75,79.8
13,6,30,1,1,1,0,456,83,50,
13,7,1,1,1,-1,0,531,121,100,78.5
13,7,2,1,1,-1,0,499,156,25,11.5
13,7,3,1,1,-1,1,511,143,25,6.2
13,7,4,1,1,-1,0,496,144,25,
13,7,5,1,1,-1,1,603,93,100,76
13,7,6,1,1,1,0,548,163,25,
13,7,7,3,2,-1,0,614,164,50,
13,7,8,1,1,1,1,440,170,25,9.2
13,7,9,2,2,-1,0,500,397,50,27.2
13,7,10,1,1,-1,0,525,156,25,
13,7,11,1,1,1,0,667,187,50,
13,7,12,1,1,-1,0,606,97,100,
13,7,13,1,1,-1,0,591,174,25,
13,7,14,1,1,-1,0,633,908,25,
13,7,15,2,2,-1,0,522,170,50,
13,7,16,2,2,1,0,486,85,75,
13,7,17,1,1,-1,0,502,119,50,
13,7,18,1,1,1,1,479,167,75,
13,7,19,2,2,1,0,518,169,25,16
13,7,20,1,1,1,0,500,126,100,100
13,7,21,1,1,-1,0,487,89,100,79.3
13,7,22,2,2,1,0,448,80,25,8.3
13,7,23,1,1,1,0,511,165,25,26.3
13,7,24,1,1,-1,0,607,157,100,
13,7,25,3,2,-1,99,, , ,
13,7,26,3,2,-1,0,479,76,100,
13,7,27,1,1,1,1,552,70,25,
